algorithm,error_rate,runtime_sec,K,S,H,T,requested_traj_per_user,n_traj_per_user,n_effective_transitions_per_user,repeat,run_seed
mdpmix_original_em_th1e-05,0.516,0.2318140473216772,10,100,40,750,75,75,3000,9,42395
ours_stage1,0.20666666666666667,156.28314382582903,10,100,40,750,75,75,3000,10,42396
ours_stage1plus2_em10,0.20399999999999996,1.9399479050189257,10,100,40,750,75,75,3000,10,42396
mdpmix_original_clust_th1e-06,0.75,14.360334109514952,10,100,40,750,75,75,3000,10,42396
mdpmix_original_em_th1e-06,0.6533333333333333,0.30970939062535763,10,100,40,750,75,75,3000,10,42396
mdpmix_original_clust_th5e-06,0.854,13.122193152084947,10,100,40,750,75,75,3000,10,42396
mdpmix_original_em_th5e-06,0.636,0.7174348421394825,10,100,40,750,75,75,3000,10,42396
mdpmix_original_clust_th1e-05,0.752,27.06754103861749,10,100,40,750,75,75,3000,10,42396
mdpmix_original_em_th1e-05,0.4826666666666667,1.3763825055211782,10,100,40,750,75,75,3000,10,42396
ours_stage1,0.26,51.34918110072613,10,100,40,750,75,75,3000,11,42397
ours_stage1plus2_em10,0.256,2.22324656881392,10,100,40,750,75,75,3000,11,42397
mdpmix_original_clust_th1e-06,0.748,16.709393063560128,10,100,40,750,75,75,3000,11,42397
mdpmix_original_em_th1e-06,0.54,0.6775434073060751,10,100,40,750,75,75,3000,11,42397
mdpmix_original_clust_th5e-06,0.752,25.404288198798895,10,100,40,750,75,75,3000,11,42397
mdpmix_original_em_th5e-06,0.44666666666666666,1.5010783839970827,10,100,40,750,75,75,3000,11,42397
mdpmix_original_clust_th1e-05,0.76,30.52990524843335,10,100,40,750,75,75,3000,11,42397
mdpmix_original_em_th1e-05,0.5813333333333333,1.023474920541048,10,100,40,750,75,75,3000,11,42397
ours_stage1,0.29066666666666663,301.24752075970173,10,100,40,750,75,75,3000,12,42398
ours_stage1plus2_em10,0.28800000000000003,1.5675457324832678,10,100,40,750,75,75,3000,12,42398
mdpmix_original_clust_th1e-06,0.754,10.625097438693047,10,100,40,750,75,75,3000,12,42398
mdpmix_original_em_th1e-06,0.5533333333333333,1.5059589520096779,10,100,40,750,75,75,3000,12,42398
mdpmix_original_clust_th5e-06,0.74,5.6182909067720175,10,100,40,750,75,75,3000,12,42398
mdpmix_original_em_th5e-06,0.5493333333333333,0.09857106395065784,10,100,40,750,75,75,3000,12,42398
mdpmix_original_clust_th1e-05,0.718,3.55949729308486,10,100,40,750,75,75,3000,12,42398
mdpmix_original_em_th1e-05,0.4693333333333334,0.07878789864480495,10,100,40,750,75,75,3000,12,42398
ours_stage1,0.21466666666666667,313.50595027022064,10,100,40,750,75,75,3000,13,42399
ours_stage1plus2_em10,0.20799999999999996,0.9691050630062819,10,100,40,750,75,75,3000,13,42399
mdpmix_original_clust_th1e-06,0.744,12.253806127235293,10,100,40,750,75,75,3000,13,42399
mdpmix_original_em_th1e-06,0.6573333333333333,0.1464997846633196,10,100,40,750,75,75,3000,13,42399
mdpmix_original_clust_th5e-06,0.6639999999999999,10.222516514360905,10,100,40,750,75,75,3000,13,42399
mdpmix_original_em_th5e-06,0.5266666666666666,0.16400662064552307,10,100,40,750,75,75,3000,13,42399
mdpmix_original_clust_th1e-05,0.72,9.622182376682758,10,100,40,750,75,75,3000,13,42399
mdpmix_original_em_th1e-05,0.5813333333333333,0.08069552853703499,10,100,40,750,75,75,3000,13,42399
ours_stage1,0.28800000000000003,296.6784988883883,10,100,40,750,75,75,3000,14,42400
ours_stage1plus2_em10,0.2826666666666666,1.7903012037277222,10,100,40,750,75,75,3000,14,42400
mdpmix_original_clust_th1e-06,0.6699999999999999,9.12001185119152,10,100,40,750,75,75,3000,14,42400
mdpmix_original_em_th1e-06,0.5093333333333334,0.17779568023979664,10,100,40,750,75,75,3000,14,42400
mdpmix_original_clust_th5e-06,0.75,7.429142443463206,10,100,40,750,75,75,3000,14,42400
mdpmix_original_em_th5e-06,0.548,0.13878442905843258,10,100,40,750,75,75,3000,14,42400
mdpmix_original_clust_th1e-05,0.69,8.729855302721262,10,100,40,750,75,75,3000,14,42400
mdpmix_original_em_th1e-05,0.44266666666666665,0.6907771993428469,10,100,40,750,75,75,3000,14,42400
ours_stage1,0.2786666666666666,47.40841695293784,10,100,40,750,75,75,3000,15,42401
ours_stage1plus2_em10,0.2706666666666667,1.5497342608869076,10,100,40,750,75,75,3000,15,42401
mdpmix_original_clust_th1e-06,0.83,14.973849391564727,10,100,40,750,75,75,3000,15,42401
mdpmix_original_em_th1e-06,0.74,0.34637051075696945,10,100,40,750,75,75,3000,15,42401
mdpmix_original_clust_th5e-06,0.742,17.559611147269607,10,100,40,750,75,75,3000,15,42401
mdpmix_original_em_th5e-06,0.5853333333333333,1.0073425006121397,10,100,40,750,75,75,3000,15,42401
mdpmix_original_clust_th1e-05,0.758,26.863774383440614,10,100,40,750,75,75,3000,15,42401
mdpmix_original_em_th1e-05,0.656,0.9390730485320091,10,100,40,750,75,75,3000,15,42401
ours_stage1,0.22799999999999998,300.795205892995,10,100,40,750,75,75,3000,16,42402
ours_stage1plus2_em10,0.22266666666666668,1.4785563834011555,10,100,40,750,75,75,3000,16,42402
mdpmix_original_clust_th1e-06,0.764,11.547912737354636,10,100,40,750,75,75,3000,16,42402
mdpmix_original_em_th1e-06,0.616,0.1564631573855877,10,100,40,750,75,75,3000,16,42402
mdpmix_original_clust_th5e-06,0.706,11.030756697058678,10,100,40,750,75,75,3000,16,42402
mdpmix_original_em_th5e-06,0.5186666666666666,0.1298068705946207,10,100,40,750,75,75,3000,16,42402
mdpmix_original_clust_th1e-05,0.698,5.1883518900722265,10,100,40,750,75,75,3000,16,42402
mdpmix_original_em_th1e-05,0.44533333333333336,0.12084773182868958,10,100,40,750,75,75,3000,16,42402
ours_stage1,0.2853333333333333,185.4636997692287,10,100,40,750,75,75,3000,17,42403
ours_stage1plus2_em10,0.2786666666666666,1.7037083748728037,10,100,40,750,75,75,3000,17,42403
mdpmix_original_clust_th1e-06,0.79,22.326635451987386,10,100,40,750,75,75,3000,17,42403
mdpmix_original_em_th1e-06,0.748,0.41671821661293507,10,100,40,750,75,75,3000,17,42403
mdpmix_original_clust_th5e-06,0.736,18.369712291285396,10,100,40,750,75,75,3000,17,42403
mdpmix_original_em_th5e-06,0.5573333333333333,1.3513942807912827,10,100,40,750,75,75,3000,17,42403
mdpmix_original_clust_th1e-05,0.748,17.589837230741978,10,100,40,750,75,75,3000,17,42403
mdpmix_original_em_th1e-05,0.532,0.3566120434552431,10,100,40,750,75,75,3000,17,42403
ours_stage1,0.20133333333333336,253.7740096077323,10,100,40,750,75,75,3000,18,42404
ours_stage1plus2_em10,0.19866666666666666,2.587432123720646,10,100,40,750,75,75,3000,18,42404
mdpmix_original_clust_th1e-06,0.748,17.516327783465385,10,100,40,750,75,75,3000,18,42404
mdpmix_original_em_th1e-06,0.556,0.8003727961331606,10,100,40,750,75,75,3000,18,42404
mdpmix_original_clust_th5e-06,0.752,14.40919149108231,10,100,40,750,75,75,3000,18,42404
mdpmix_original_em_th5e-06,0.6413333333333333,0.25358327478170395,10,100,40,750,75,75,3000,18,42404
mdpmix_original_clust_th1e-05,0.784,9.759589526802301,10,100,40,750,75,75,3000,18,42404
mdpmix_original_em_th1e-05,0.6973333333333334,0.21901525929570198,10,100,40,750,75,75,3000,18,42404
ours_stage1,0.22933333333333328,193.55686672963202,10,100,40,750,75,75,3000,19,42405
ours_stage1plus2_em10,0.22399999999999998,6.626683332026005,10,100,40,750,75,75,3000,19,42405
mdpmix_original_clust_th1e-06,0.776,21.39544095657766,10,100,40,750,75,75,3000,19,42405
mdpmix_original_em_th1e-06,0.7213333333333334,0.2884314227849245,10,100,40,750,75,75,3000,19,42405
mdpmix_original_clust_th5e-06,0.768,17.12205797061324,10,100,40,750,75,75,3000,19,42405
mdpmix_original_em_th5e-06,0.7253333333333334,0.3855582494288683,10,100,40,750,75,75,3000,19,42405
mdpmix_original_clust_th1e-05,0.762,12.048840193077922,10,100,40,750,75,75,3000,19,42405
mdpmix_original_em_th1e-05,0.6293333333333333,0.5971159972250462,10,100,40,750,75,75,3000,19,42405
ours_stage1,0.19733333333333336,147.09017619118094,10,100,40,750,75,75,3000,20,42406
ours_stage1plus2_em10,0.19466666666666665,1.7284267134964466,10,100,40,750,75,75,3000,20,42406
mdpmix_original_clust_th1e-06,0.718,15.53845790028572,10,100,40,750,75,75,3000,20,42406
mdpmix_original_em_th1e-06,0.43866666666666665,0.4157650116831064,10,100,40,750,75,75,3000,20,42406
mdpmix_original_clust_th5e-06,0.626,13.266808262094855,10,100,40,750,75,75,3000,20,42406
mdpmix_original_em_th5e-06,0.532,0.3729913141578436,10,100,40,750,75,75,3000,20,42406
mdpmix_original_clust_th1e-05,0.654,15.681174984201789,10,100,40,750,75,75,3000,20,42406
mdpmix_original_em_th1e-05,0.43600000000000005,0.9834004323929548,10,100,40,750,75,75,3000,20,42406
ours_stage1,0.2746666666666666,220.60637671127915,10,100,40,750,75,75,3000,21,42407
ours_stage1plus2_em10,0.2706666666666667,9.527135372161865,10,100,40,750,75,75,3000,21,42407
mdpmix_original_clust_th1e-06,0.774,26.336166417226195,10,100,40,750,75,75,3000,21,42407
mdpmix_original_em_th1e-06,0.7106666666666667,0.3963669389486313,10,100,40,750,75,75,3000,21,42407
mdpmix_original_clust_th5e-06,0.718,14.105998072773218,10,100,40,750,75,75,3000,21,42407
mdpmix_original_em_th5e-06,0.632,0.4737602360546589,10,100,40,750,75,75,3000,21,42407
mdpmix_original_clust_th1e-05,0.694,12.236573280766606,10,100,40,750,75,75,3000,21,42407
mdpmix_original_em_th1e-05,0.45333333333333337,0.7330312374979258,10,100,40,750,75,75,3000,21,42407
ours_stage1,0.21466666666666667,179.61364901438355,10,100,40,750,75,75,3000,22,42408
ours_stage1plus2_em10,0.21333333333333337,1.885320458561182,10,100,40,750,75,75,3000,22,42408
mdpmix_original_clust_th1e-06,0.796,17.739833023399115,10,100,40,750,75,75,3000,22,42408
mdpmix_original_em_th1e-06,0.7186666666666667,0.34771718829870224,10,100,40,750,75,75,3000,22,42408
mdpmix_original_clust_th5e-06,0.716,12.640661623328924,10,100,40,750,75,75,3000,22,42408
mdpmix_original_em_th5e-06,0.5386666666666666,0.3535247575491667,10,100,40,750,75,75,3000,22,42408
mdpmix_original_clust_th1e-05,0.698,13.033647721633315,10,100,40,750,75,75,3000,22,42408
mdpmix_original_em_th1e-05,0.4866666666666667,0.254440288990736,10,100,40,750,75,75,3000,22,42408
ours_stage1,0.276,209.255085054785,10,100,40,750,75,75,3000,23,42409
ours_stage1plus2_em10,0.2733333333333333,1.930571999400854,10,100,40,750,75,75,3000,23,42409
mdpmix_original_clust_th1e-06,0.784,14.372271824628115,10,100,40,750,75,75,3000,23,42409
mdpmix_original_em_th1e-06,0.556,0.8800277840346098,10,100,40,750,75,75,3000,23,42409
mdpmix_original_clust_th5e-06,0.652,9.675069972872734,10,100,40,750,75,75,3000,23,42409
mdpmix_original_em_th5e-06,0.45466666666666666,0.37666023150086403,10,100,40,750,75,75,3000,23,42409
mdpmix_original_clust_th1e-05,0.65,10.04763182811439,10,100,40,750,75,75,3000,23,42409
mdpmix_original_em_th1e-05,0.4706666666666667,0.18339966982603073,10,100,40,750,75,75,3000,23,42409
ours_stage1,0.20133333333333336,161.61233746632934,10,100,40,750,75,75,3000,24,42410
ours_stage1plus2_em10,0.20133333333333336,5.329204007983208,10,100,40,750,75,75,3000,24,42410
mdpmix_original_clust_th1e-06,0.764,21.653118416666985,10,100,40,750,75,75,3000,24,42410
mdpmix_original_em_th1e-06,0.6186666666666667,0.3800026960670948,10,100,40,750,75,75,3000,24,42410
mdpmix_original_clust_th5e-06,0.6859999999999999,14.38000475242734,10,100,40,750,75,75,3000,24,42410
mdpmix_original_em_th5e-06,0.5266666666666666,1.0864024851471186,10,100,40,750,75,75,3000,24,42410
mdpmix_original_clust_th1e-05,0.728,22.036520548164845,10,100,40,750,75,75,3000,24,42410
mdpmix_original_em_th1e-05,0.56,0.3265500161796808,10,100,40,750,75,75,3000,24,42410
ours_stage1,0.18799999999999994,223.44423707388341,10,100,40,750,75,75,3000,25,42411
ours_stage1plus2_em10,0.18533333333333335,1.9279085621237755,10,100,40,750,75,75,3000,25,42411
mdpmix_original_clust_th1e-06,0.6619999999999999,12.594823757186532,10,100,40,750,75,75,3000,25,42411
mdpmix_original_em_th1e-06,0.44799999999999995,0.2644876353442669,10,100,40,750,75,75,3000,25,42411
mdpmix_original_clust_th5e-06,0.83,9.522492187097669,10,100,40,750,75,75,3000,25,42411
mdpmix_original_em_th5e-06,0.764,0.3434931691735983,10,100,40,750,75,75,3000,25,42411
mdpmix_original_clust_th1e-05,0.744,9.512012679129839,10,100,40,750,75,75,3000,25,42411
mdpmix_original_em_th1e-05,0.5413333333333333,0.4715422112494707,10,100,40,750,75,75,3000,25,42411
ours_stage1,0.20666666666666667,208.8800716996193,10,100,40,750,75,75,3000,26,42412
ours_stage1plus2_em10,0.20533333333333337,7.050876663997769,10,100,40,750,75,75,3000,26,42412
mdpmix_original_clust_th1e-06,0.724,15.98800547234714,10,100,40,750,75,75,3000,26,42412
mdpmix_original_em_th1e-06,0.612,0.47622636891901493,10,100,40,750,75,75,3000,26,42412
mdpmix_original_clust_th5e-06,0.71,13.032415142282844,10,100,40,750,75,75,3000,26,42412
mdpmix_original_em_th5e-06,0.5640000000000001,0.4848169982433319,10,100,40,750,75,75,3000,26,42412
mdpmix_original_clust_th1e-05,0.702,13.4856848847121,10,100,40,750,75,75,3000,26,42412
mdpmix_original_em_th1e-05,0.43733333333333335,0.466709703207016,10,100,40,750,75,75,3000,26,42412
ours_stage1,0.2746666666666666,178.91728946007788,10,100,40,750,75,75,3000,27,42413
ours_stage1plus2_em10,0.2693333333333333,4.658377459272742,10,100,40,750,75,75,3000,27,42413
mdpmix_original_clust_th1e-06,0.782,23.242035012692213,10,100,40,750,75,75,3000,27,42413
mdpmix_original_em_th1e-06,0.7266666666666667,1.0368822235614061,10,100,40,750,75,75,3000,27,42413
mdpmix_original_clust_th5e-06,0.84,27.75446268543601,10,100,40,750,75,75,3000,27,42413
mdpmix_original_em_th5e-06,0.7013333333333334,0.8938648272305727,10,100,40,750,75,75,3000,27,42413
mdpmix_original_clust_th1e-05,0.704,22.812534680590034,10,100,40,750,75,75,3000,27,42413
mdpmix_original_em_th1e-05,0.46799999999999997,0.638976963236928,10,100,40,750,75,75,3000,27,42413
ours_stage1,0.18000000000000005,174.670244326815,10,100,40,750,75,75,3000,28,42414
ours_stage1plus2_em10,0.17600000000000005,2.316064791753888,10,100,40,750,75,75,3000,28,42414
mdpmix_original_clust_th1e-06,0.6759999999999999,11.012573219835758,10,100,40,750,75,75,3000,28,42414
mdpmix_original_em_th1e-06,0.43466666666666665,0.30705904215574265,10,100,40,750,75,75,3000,28,42414
mdpmix_original_clust_th5e-06,0.73,10.127018494531512,10,100,40,750,75,75,3000,28,42414
mdpmix_original_em_th5e-06,0.6333333333333333,0.18905854225158691,10,100,40,750,75,75,3000,28,42414
mdpmix_original_clust_th1e-05,0.712,10.38209412805736,10,100,40,750,75,75,3000,28,42414
mdpmix_original_em_th1e-05,0.6093333333333333,0.17344361543655396,10,100,40,750,75,75,3000,28,42414
ours_stage1,0.22933333333333328,312.5597618687898,10,100,40,750,75,75,3000,29,42415
ours_stage1plus2_em10,0.22533333333333339,1.012365024536848,10,100,40,750,75,75,3000,29,42415
mdpmix_original_clust_th1e-06,0.75,12.621430929750204,10,100,40,750,75,75,3000,29,42415
mdpmix_original_em_th1e-06,0.6026666666666667,0.2044536080211401,10,100,40,750,75,75,3000,29,42415
mdpmix_original_clust_th5e-06,0.744,11.574563104659319,10,100,40,750,75,75,3000,29,42415
mdpmix_original_em_th5e-06,0.6533333333333333,0.13094696030020714,10,100,40,750,75,75,3000,29,42415
mdpmix_original_clust_th1e-05,0.738,9.161569288000464,10,100,40,750,75,75,3000,29,42415
mdpmix_original_em_th1e-05,0.624,0.1401446033269167,10,100,40,750,75,75,3000,29,42415
ours_stage1,0.18799999999999994,158.45296413451433,10,100,50,750,75,75,3750,0,52476
ours_stage1plus2_em10,0.18000000000000005,1.8795195799320936,10,100,50,750,75,75,3750,0,52476
mdpmix_original_clust_th1e-06,0.85,16.043906832113862,10,100,50,750,75,75,3750,0,52476
mdpmix_original_em_th1e-06,0.6679999999999999,0.5750069282948971,10,100,50,750,75,75,3750,0,52476
mdpmix_original_clust_th5e-06,0.764,13.738312115892768,10,100,50,750,75,75,3750,0,52476
mdpmix_original_em_th5e-06,0.54,0.6717088725417852,10,100,50,750,75,75,3750,0,52476
mdpmix_original_clust_th1e-05,0.644,14.114095032215118,10,100,50,750,75,75,3750,0,52476
mdpmix_original_em_th1e-05,0.5213333333333333,0.5796023141592741,10,100,50,750,75,75,3750,0,52476
ours_stage1,0.2693333333333333,223.78600870072842,10,100,50,750,75,75,3750,1,52477
ours_stage1plus2_em10,0.2666666666666667,1.9605545401573181,10,100,50,750,75,75,3750,1,52477
mdpmix_original_clust_th1e-06,0.8220000000000001,11.871257292106748,10,100,50,750,75,75,3750,1,52477
mdpmix_original_em_th1e-06,0.6693333333333333,0.4102664329111576,10,100,50,750,75,75,3750,1,52477
mdpmix_original_clust_th5e-06,0.694,9.7138965241611,10,100,50,750,75,75,3750,1,52477
mdpmix_original_em_th5e-06,0.5373333333333333,0.5935311838984489,10,100,50,750,75,75,3750,1,52477
mdpmix_original_clust_th1e-05,0.738,8.603788379579782,10,100,50,750,75,75,3750,1,52477
mdpmix_original_em_th1e-05,0.54,0.27182070910930634,10,100,50,750,75,75,3750,1,52477
ours_stage1,0.2733333333333333,317.85131032578647,10,100,50,750,75,75,3750,2,52478
ours_stage1plus2_em10,0.2653333333333333,2.0386594235897064,10,100,50,750,75,75,3750,2,52478
mdpmix_original_clust_th1e-06,0.8220000000000001,9.189573857933283,10,100,50,750,75,75,3750,2,52478
mdpmix_original_em_th1e-06,0.6386666666666667,0.307765681296587,10,100,50,750,75,75,3750,2,52478
mdpmix_original_clust_th5e-06,0.724,8.237373212352395,10,100,50,750,75,75,3750,2,52478
mdpmix_original_em_th5e-06,0.532,0.22728604264557362,10,100,50,750,75,75,3750,2,52478
mdpmix_original_clust_th1e-05,0.6739999999999999,8.623581312596798,10,100,50,750,75,75,3750,2,52478
mdpmix_original_em_th1e-05,0.44133333333333336,0.38144963048398495,10,100,50,750,75,75,3750,2,52478
ours_stage1,0.19199999999999995,203.549250183627,10,100,50,750,75,75,3750,3,52479
ours_stage1plus2_em10,0.18400000000000005,3.225550686940551,10,100,50,750,75,75,3750,3,52479
mdpmix_original_clust_th1e-06,0.77,10.609752867370844,10,100,50,750,75,75,3750,3,52479
mdpmix_original_em_th1e-06,0.5306666666666666,0.37360552325844765,10,100,50,750,75,75,3750,3,52479
mdpmix_original_clust_th5e-06,0.724,6.083908643573523,10,100,50,750,75,75,3750,3,52479
mdpmix_original_em_th5e-06,0.5253333333333333,0.20710279420018196,10,100,50,750,75,75,3750,3,52479
mdpmix_original_clust_th1e-05,0.6839999999999999,4.44206034950912,10,100,50,750,75,75,3750,3,52479
mdpmix_original_em_th1e-05,0.5546666666666666,0.14899667352437973,10,100,50,750,75,75,3750,3,52479
ours_stage1,0.2733333333333333,302.35961045883596,10,100,50,750,75,75,3750,4,52480
ours_stage1plus2_em10,0.264,1.9945308733731508,10,100,50,750,75,75,3750,4,52480
mdpmix_original_clust_th1e-06,0.764,7.970667187124491,10,100,50,750,75,75,3750,4,52480
mdpmix_original_em_th1e-06,0.6226666666666667,0.16925724782049656,10,100,50,750,75,75,3750,4,52480
mdpmix_original_clust_th5e-06,0.6,7.188565144315362,10,100,50,750,75,75,3750,4,52480
mdpmix_original_em_th5e-06,0.45733333333333337,0.19301541149616241,10,100,50,750,75,75,3750,4,52480
mdpmix_original_clust_th1e-05,0.594,8.506713256239891,10,100,50,750,75,75,3750,4,52480
mdpmix_original_em_th1e-05,0.43066666666666664,0.2567861396819353,10,100,50,750,75,75,3750,4,52480
ours_stage1,0.2693333333333333,194.53978590853512,10,100,50,750,75,75,3750,5,52481
ours_stage1plus2_em10,0.2666666666666667,2.007663756608963,10,100,50,750,75,75,3750,5,52481
mdpmix_original_clust_th1e-06,0.738,23.766695585101843,10,100,50,750,75,75,3750,5,52481
mdpmix_original_em_th1e-06,0.5653333333333334,1.1134058106690645,10,100,50,750,75,75,3750,5,52481
mdpmix_original_clust_th5e-06,0.732,19.05251563899219,10,100,50,750,75,75,3750,5,52481
mdpmix_original_em_th5e-06,0.616,0.751449940726161,10,100,50,750,75,75,3750,5,52481
mdpmix_original_clust_th1e-05,0.76,21.598912069574,10,100,50,750,75,75,3750,5,52481
mdpmix_original_em_th1e-05,0.536,0.32054575718939304,10,100,50,750,75,75,3750,5,52481
ours_stage1,0.20933333333333337,93.18861884251237,10,100,50,750,75,75,3750,6,52482
ours_stage1plus2_em10,0.20799999999999996,1.8169738855212927,10,100,50,750,75,75,3750,6,52482
mdpmix_original_clust_th1e-06,0.762,24.659274665638804,10,100,50,750,75,75,3750,6,52482
mdpmix_original_em_th1e-06,0.6173333333333333,1.0349403135478497,10,100,50,750,75,75,3750,6,52482
mdpmix_original_clust_th5e-06,0.6739999999999999,22.39593617990613,10,100,50,750,75,75,3750,6,52482
mdpmix_original_em_th5e-06,0.5666666666666667,1.14265407435596,10,100,50,750,75,75,3750,6,52482
