T,H,algo,mean,lo,hi
100,1000,unknown_c11e-01_c21e-03_stage1,0.6219999999999999,0.6099999999999999,0.632
100,1000,unknown_c11e-01_c25e-02_em10,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-01_c25e-02_stage1,0.6219999999999999,0.6093333333333335,0.6316666666666667
100,1000,unknown_c11e-01_c25e-03_em10,0.6219999999999999,0.6106666666666666,0.6323333333333334
100,1000,unknown_c11e-01_c25e-03_stage1,0.6219999999999999,0.6096666666666668,0.632
100,1000,unknown_c11e-02_c21e-01_em10,0.6219999999999999,0.6096666666666667,0.6316666666666666
100,1000,unknown_c11e-02_c21e-01_stage1,0.6219999999999999,0.6099916666666666,0.6323333333333334
100,1000,unknown_c11e-02_c21e-02_em10,0.6219999999999999,0.6096666666666668,0.6323333333333333
100,1000,unknown_c11e-02_c21e-02_stage1,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-02_c21e-03_em10,0.6219999999999999,0.61,0.6316666666666667
100,1000,unknown_c11e-02_c21e-03_stage1,0.6219999999999999,0.6096666666666668,0.6320000000000001
100,1000,unknown_c11e-02_c25e-02_em10,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-02_c25e-02_stage1,0.6219999999999999,0.61,0.6319999999999999
100,1000,unknown_c11e-02_c25e-03_em10,0.6219999999999999,0.61,0.632
100,1000,unknown_c11e-02_c25e-03_stage1,0.6219999999999999,0.6103333333333333,0.632
100,1000,unknown_c11e-03_c21e-01_em10,0.0030000000000000027,0.0013333333333333346,0.0046666666666666705
100,1000,unknown_c11e-03_c21e-01_stage1,0.007666666666666673,0.0040000000000000036,0.012666666666666678
100,1000,unknown_c11e-03_c21e-02_em10,0.0030000000000000027,0.0013333333333333346,0.0046666666666666705
100,1000,unknown_c11e-03_c21e-02_stage1,0.007666666666666673,0.0040000000000000036,0.012666666666666678
100,1000,unknown_c11e-03_c21e-03_em10,0.003333333333333336,0.0013333333333333346,0.005333333333333338
100,1000,unknown_c11e-03_c21e-03_stage1,0.008000000000000007,0.0040000000000000036,0.013008333333333224
100,1000,unknown_c11e-03_c25e-02_em10,0.0030000000000000027,0.0013333333333333346,0.0046666666666666705
100,1000,unknown_c11e-03_c25e-02_stage1,0.007666666666666673,0.0040000000000000036,0.012666666666666678
100,1000,unknown_c11e-03_c25e-03_em10,0.003333333333333336,0.001666666666666668,0.005333333333333338
100,1000,unknown_c11e-03_c25e-03_stage1,0.008000000000000007,0.0040000000000000036,0.013000000000000012
100,2000,known_em10,0.0,0.0,0.0
100,2000,known_stage1,0.0,0.0,0.0
100,2000,oracle,0.0,0.0,0.0
100,2000,unknown_c11e-01_c21e-01_em10,0.6176666666666666,0.6073333333333334,0.626675
100,2000,unknown_c11e-01_c21e-01_stage1,0.6176666666666666,0.6069999999999999,0.6273333333333332
100,2000,unknown_c11e-01_c21e-02_em10,0.6176666666666666,0.6070000000000001,0.6266666666666667
100,2000,unknown_c11e-01_c21e-02_stage1,0.6176666666666666,0.6073333333333334,0.6269999999999999
100,2000,unknown_c11e-01_c21e-03_em10,0.6176666666666666,0.608,0.627
100,2000,unknown_c11e-01_c21e-03_stage1,0.6176666666666666,0.6076666666666667,0.627
100,2000,unknown_c11e-01_c25e-02_em10,0.6176666666666666,0.6076666666666667,0.6269999999999999
100,2000,unknown_c11e-01_c25e-02_stage1,0.6176666666666666,0.6073333333333334,0.627
100,2000,unknown_c11e-01_c25e-03_em10,0.6176666666666666,0.6073333333333333,0.6273333333333332
100,2000,unknown_c11e-01_c25e-03_stage1,0.6176666666666666,0.6073333333333334,0.6266666666666666
100,2000,unknown_c11e-02_c21e-01_em10,0.6176666666666666,0.6073333333333333,0.627
100,2000,unknown_c11e-02_c21e-01_stage1,0.6176666666666666,0.6076666666666667,0.627
100,2000,unknown_c11e-02_c21e-02_em10,0.6176666666666666,0.6073333333333333,0.6266666666666667
100,2000,unknown_c11e-02_c21e-02_stage1,0.6176666666666666,0.6076666666666667,0.627
100,2000,unknown_c11e-02_c21e-03_em10,0.6176666666666666,0.6076666666666666,0.6266666666666667
100,2000,unknown_c11e-02_c21e-03_stage1,0.6176666666666666,0.6073333333333334,0.6269999999999999
100,2000,unknown_c11e-02_c25e-02_em10,0.6176666666666666,0.6076666666666667,0.627
100,2000,unknown_c11e-02_c25e-02_stage1,0.6176666666666666,0.6073249999999999,0.627
100,2000,unknown_c11e-02_c25e-03_em10,0.6176666666666666,0.6076666666666667,0.6266666666666667
100,2000,unknown_c11e-02_c25e-03_stage1,0.6176666666666666,0.6073333333333333,0.627
100,2000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,2000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,2000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,2000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,2000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,2000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,2000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,2000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,2000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,2000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,3000,known_em10,0.0,0.0,0.0
100,3000,known_stage1,0.0,0.0,0.0
100,3000,oracle,0.0,0.0,0.0
100,3000,unknown_c11e-01_c21e-01_em10,0.6166666666666667,0.6069999999999999,0.6256666666666665
100,3000,unknown_c11e-01_c21e-01_stage1,0.6166666666666667,0.607,0.6256666666666668
100,3000,unknown_c11e-01_c21e-02_em10,0.6166666666666667,0.6066666666666667,0.6256666666666667
100,3000,unknown_c11e-01_c21e-02_stage1,0.6166666666666667,0.6069999999999999,0.6256666666666667
100,3000,unknown_c11e-01_c21e-03_em10,0.6166666666666667,0.6073333333333333,0.625675
100,3000,unknown_c11e-01_c21e-03_stage1,0.6166666666666667,0.607,0.6256666666666667
100,3000,unknown_c11e-01_c25e-02_em10,0.6166666666666667,0.6073333333333333,0.6256666666666667
100,3000,unknown_c11e-01_c25e-02_stage1,0.6166666666666667,0.6069999999999999,0.6256666666666667
100,3000,unknown_c11e-01_c25e-03_em10,0.6166666666666667,0.6073333333333333,0.6253333333333334
100,3000,unknown_c11e-01_c25e-03_stage1,0.6166666666666667,0.6070000000000001,0.6256666666666667
100,3000,unknown_c11e-02_c21e-01_em10,0.6166666666666667,0.6066666666666667,0.6256666666666667
100,3000,unknown_c11e-02_c21e-01_stage1,0.6166666666666667,0.6073333333333333,0.625675
100,3000,unknown_c11e-02_c21e-02_em10,0.6166666666666667,0.6069999999999999,0.6256666666666667
100,3000,unknown_c11e-02_c21e-02_stage1,0.6166666666666667,0.6069999999999999,0.6256666666666667
100,3000,unknown_c11e-02_c21e-03_em10,0.6166666666666667,0.6073333333333333,0.6259999999999999
100,3000,unknown_c11e-02_c21e-03_stage1,0.6166666666666667,0.6069999999999999,0.6256666666666667
100,3000,unknown_c11e-02_c25e-02_em10,0.6166666666666667,0.607,0.6259999999999999
100,3000,unknown_c11e-02_c25e-02_stage1,0.6166666666666667,0.607,0.626
100,3000,unknown_c11e-02_c25e-03_em10,0.6166666666666667,0.6066666666666667,0.6256666666666667
100,3000,unknown_c11e-02_c25e-03_stage1,0.6166666666666667,0.6069999999999999,0.6259999999999999
100,3000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,3000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,3000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,3000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,3000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,3000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,3000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,3000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,3000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,3000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,4000,known_em10,0.0,0.0,0.0
100,4000,known_stage1,0.0,0.0,0.0
100,4000,oracle,0.0,0.0,0.0
100,4000,unknown_c11e-01_c21e-01_em10,0.6163333333333333,0.6049916666666666,0.6266666666666666
100,4000,unknown_c11e-01_c21e-01_stage1,0.6163333333333333,0.6053333333333334,0.627
100,4000,unknown_c11e-01_c21e-02_em10,0.6163333333333333,0.6046666666666668,0.6266666666666667
100,4000,unknown_c11e-01_c21e-02_stage1,0.6163333333333333,0.6046666666666667,0.6266666666666667
100,4000,unknown_c11e-01_c21e-03_em10,0.6163333333333333,0.6046666666666668,0.627
100,4000,unknown_c11e-01_c21e-03_stage1,0.6163333333333333,0.6046666666666667,0.627
100,4000,unknown_c11e-01_c25e-02_em10,0.6163333333333333,0.6053333333333332,0.6266666666666666
100,4000,unknown_c11e-01_c25e-02_stage1,0.6163333333333333,0.605,0.6266666666666668
100,4000,unknown_c11e-01_c25e-03_em10,0.6163333333333333,0.605,0.6266666666666666
100,4000,unknown_c11e-01_c25e-03_stage1,0.6163333333333333,0.6046666666666667,0.6266666666666667
100,4000,unknown_c11e-02_c21e-01_em10,0.6163333333333333,0.6046666666666668,0.6266666666666667
100,4000,unknown_c11e-02_c21e-01_stage1,0.6163333333333333,0.6046666666666666,0.6266666666666667
100,4000,unknown_c11e-02_c21e-02_em10,0.6163333333333333,0.605,0.6266666666666667
100,4000,unknown_c11e-02_c21e-02_stage1,0.6163333333333333,0.6046666666666667,0.627
100,4000,unknown_c11e-02_c21e-03_em10,0.6163333333333333,0.605,0.6266666666666666
100,4000,unknown_c11e-02_c21e-03_stage1,0.6163333333333333,0.6046666666666667,0.6266666666666667
100,4000,unknown_c11e-02_c25e-02_em10,0.6163333333333333,0.605,0.626675
100,4000,unknown_c11e-02_c25e-02_stage1,0.6163333333333333,0.6050000000000001,0.627
100,4000,unknown_c11e-02_c25e-03_em10,0.6163333333333333,0.6053333333333334,0.6266666666666667
100,4000,unknown_c11e-02_c25e-03_stage1,0.6163333333333333,0.6046666666666668,0.626675
100,4000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,4000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,4000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,4000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,4000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,4000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,4000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,4000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,4000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,4000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,5000,known_em10,0.0,0.0,0.0
100,5000,known_stage1,0.0,0.0,0.0
100,5000,oracle,0.0,0.0,0.0
100,5000,unknown_c11e-01_c21e-01_em10,0.6196666666666668,0.612,0.6273333333333333
100,5000,unknown_c11e-01_c21e-01_stage1,0.6196666666666668,0.6120000000000001,0.6273333333333334
100,5000,unknown_c11e-01_c21e-02_em10,0.6196666666666668,0.6120000000000001,0.6273416666666666
100,5000,unknown_c11e-01_c21e-02_stage1,0.6196666666666668,0.6123333333333333,0.6270083333333334
100,5000,unknown_c11e-01_c21e-03_em10,0.6196666666666668,0.612,0.6273333333333333
100,5000,unknown_c11e-01_c21e-03_stage1,0.6196666666666668,0.6116666666666667,0.627
100,5000,unknown_c11e-01_c25e-02_em10,0.6196666666666668,0.6116666666666667,0.6276666666666667
100,5000,unknown_c11e-01_c25e-02_stage1,0.6196666666666668,0.612,0.6270000000000001
100,5000,unknown_c11e-01_c25e-03_em10,0.6196666666666668,0.6123333333333333,0.6273333333333334
100,5000,unknown_c11e-01_c25e-03_stage1,0.6196666666666668,0.612,0.6270000000000001
100,5000,unknown_c11e-02_c21e-01_em10,0.6196666666666668,0.612,0.6273333333333333
100,5000,unknown_c11e-02_c21e-01_stage1,0.6196666666666668,0.6120000000000001,0.6273333333333333
100,5000,unknown_c11e-02_c21e-02_em10,0.6196666666666668,0.612,0.6273333333333332
100,5000,unknown_c11e-02_c21e-02_stage1,0.6196666666666668,0.612,0.6270000000000001
100,5000,unknown_c11e-02_c21e-03_em10,0.6196666666666668,0.612,0.6273333333333334
100,5000,unknown_c11e-02_c21e-03_stage1,0.6196666666666668,0.612,0.6273333333333332
100,5000,unknown_c11e-02_c25e-02_em10,0.6196666666666668,0.612,0.6270083333333334
100,5000,unknown_c11e-02_c25e-02_stage1,0.6196666666666668,0.6120000000000001,0.6273333333333333
100,5000,unknown_c11e-02_c25e-03_em10,0.6196666666666668,0.612,0.6273333333333332
100,5000,unknown_c11e-02_c25e-03_stage1,0.6196666666666668,0.612,0.6273333333333334
100,5000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,5000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,5000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,5000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,5000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,5000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,5000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,5000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,5000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,5000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,6000,known_em10,0.0,0.0,0.0
100,6000,known_stage1,0.0,0.0,0.0
100,6000,oracle,0.0,0.0,0.0
100,6000,unknown_c11e-01_c21e-01_em10,0.6213333333333334,0.6113333333333333,0.6303333333333333
100,6000,unknown_c11e-01_c21e-01_stage1,0.6213333333333334,0.6113333333333333,0.6306666666666666
100,6000,unknown_c11e-01_c21e-02_em10,0.6213333333333334,0.6113333333333334,0.6303333333333333
100,6000,unknown_c11e-01_c21e-02_stage1,0.6213333333333334,0.6110000000000002,0.6303333333333333
100,6000,unknown_c11e-01_c21e-03_em10,0.6213333333333334,0.6116666666666666,0.6303333333333332
100,6000,unknown_c11e-01_c21e-03_stage1,0.6213333333333334,0.6113333333333332,0.6303416666666666
100,6000,unknown_c11e-01_c25e-02_em10,0.6213333333333334,0.6113333333333332,0.6303333333333333
100,6000,unknown_c11e-01_c25e-02_stage1,0.6213333333333334,0.6113333333333333,0.6306666666666665
100,6000,unknown_c11e-01_c25e-03_em10,0.6213333333333334,0.6116666666666666,0.6303333333333332
100,6000,unknown_c11e-01_c25e-03_stage1,0.6213333333333334,0.6116583333333332,0.63
100,6000,unknown_c11e-02_c21e-01_em10,0.6213333333333334,0.6113333333333333,0.6306666666666666
100,6000,unknown_c11e-02_c21e-01_stage1,0.6213333333333334,0.6110000000000001,0.6306666666666665
100,6000,unknown_c11e-02_c21e-02_em10,0.6213333333333334,0.6113333333333334,0.6303416666666666
100,6000,unknown_c11e-02_c21e-02_stage1,0.6213333333333334,0.6116666666666666,0.6303333333333332
100,6000,unknown_c11e-02_c21e-03_em10,0.6213333333333334,0.6113333333333332,0.6303333333333332
100,6000,unknown_c11e-02_c21e-03_stage1,0.6213333333333334,0.6113333333333332,0.63
100,6000,unknown_c11e-02_c25e-02_em10,0.6213333333333334,0.6116666666666666,0.6303333333333333
100,6000,unknown_c11e-02_c25e-02_stage1,0.6213333333333334,0.6116666666666666,0.6303333333333333
100,6000,unknown_c11e-02_c25e-03_em10,0.6213333333333334,0.6113333333333333,0.6303416666666666
100,6000,unknown_c11e-02_c25e-03_stage1,0.6213333333333334,0.6113333333333334,0.6303333333333332
100,6000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,6000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,6000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,6000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,6000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,6000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,6000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,6000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,6000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,6000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,7000,known_em10,0.0,0.0,0.0
100,7000,known_stage1,0.0,0.0,0.0
100,7000,oracle,0.0,0.0,0.0
100,7000,unknown_c11e-01_c21e-01_em10,0.612,0.6003333333333333,0.6233333333333334
100,7000,unknown_c11e-01_c21e-01_stage1,0.612,0.6003333333333333,0.6233333333333334
100,7000,unknown_c11e-01_c21e-02_em10,0.612,0.6006666666666667,0.6233333333333333
100,7000,unknown_c11e-01_c21e-02_stage1,0.612,0.6,0.6233333333333333
100,7000,unknown_c11e-01_c21e-03_em10,0.612,0.6006666666666667,0.6236666666666667
100,7000,unknown_c11e-01_c21e-03_stage1,0.612,0.6003333333333335,0.623
100,7000,unknown_c11e-01_c25e-02_em10,0.612,0.6006666666666667,0.6233333333333333
100,7000,unknown_c11e-01_c25e-02_stage1,0.612,0.6003333333333334,0.6233333333333333
100,7000,unknown_c11e-01_c25e-03_em10,0.612,0.6006666666666667,0.6230000000000001
100,7000,unknown_c11e-01_c25e-03_stage1,0.612,0.6003333333333333,0.6236666666666666
100,7000,unknown_c11e-02_c21e-01_em10,0.612,0.6003333333333334,0.6229999999999999
100,7000,unknown_c11e-02_c21e-01_stage1,0.612,0.6,0.6233333333333332
100,7000,unknown_c11e-02_c21e-02_em10,0.612,0.6006666666666667,0.6233333333333333
100,7000,unknown_c11e-02_c21e-02_stage1,0.612,0.6003333333333334,0.6233333333333333
100,7000,unknown_c11e-02_c21e-03_em10,0.612,0.6003333333333333,0.623
100,7000,unknown_c11e-02_c21e-03_stage1,0.612,0.6000000000000001,0.6233333333333333
100,7000,unknown_c11e-02_c25e-02_em10,0.612,0.6000000000000001,0.6233333333333333
100,7000,unknown_c11e-02_c25e-02_stage1,0.612,0.6003333333333334,0.6233333333333333
100,7000,unknown_c11e-02_c25e-03_em10,0.612,0.6003333333333333,0.6233333333333333
100,7000,unknown_c11e-02_c25e-03_stage1,0.612,0.6006666666666666,0.623
100,7000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,7000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,7000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,7000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,7000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,7000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,7000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,7000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,7000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,7000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,8000,known_em10,0.0,0.0,0.0
100,8000,known_stage1,0.0,0.0,0.0
100,8000,oracle,0.0,0.0,0.0
100,8000,unknown_c11e-01_c21e-01_em10,0.6136666666666668,0.6033333333333334,0.6233333333333333
100,8000,unknown_c11e-01_c21e-01_stage1,0.6136666666666668,0.6036666666666667,0.6236749999999999
100,8000,unknown_c11e-01_c21e-02_em10,0.6136666666666668,0.6033333333333334,0.624
100,8000,unknown_c11e-01_c21e-02_stage1,0.6136666666666668,0.6033333333333333,0.6236666666666668
100,8000,unknown_c11e-01_c21e-03_em10,0.6136666666666668,0.6036666666666667,0.6236666666666667
100,8000,unknown_c11e-01_c21e-03_stage1,0.6136666666666668,0.6036666666666668,0.6236666666666667
100,8000,unknown_c11e-01_c25e-02_em10,0.6136666666666668,0.6033333333333335,0.6233416666666666
100,8000,unknown_c11e-01_c25e-02_stage1,0.6136666666666668,0.6033333333333334,0.624
100,8000,unknown_c11e-01_c25e-03_em10,0.6136666666666668,0.6030000000000001,0.624
100,8000,unknown_c11e-01_c25e-03_stage1,0.6136666666666668,0.6036666666666668,0.624
100,8000,unknown_c11e-02_c21e-01_em10,0.6136666666666668,0.6036583333333333,0.6233333333333333
100,8000,unknown_c11e-02_c21e-01_stage1,0.6136666666666668,0.6033333333333334,0.624
100,8000,unknown_c11e-02_c21e-02_em10,0.6136666666666668,0.6033249999999999,0.6236666666666667
100,8000,unknown_c11e-02_c21e-02_stage1,0.6136666666666668,0.6033333333333334,0.6236666666666667
100,8000,unknown_c11e-02_c21e-03_em10,0.6136666666666668,0.6036583333333333,0.624
100,8000,unknown_c11e-02_c21e-03_stage1,0.6136666666666668,0.6033333333333334,0.6236666666666666
100,8000,unknown_c11e-02_c25e-02_em10,0.6136666666666668,0.6033333333333334,0.6236666666666667
100,8000,unknown_c11e-02_c25e-02_stage1,0.6136666666666668,0.6036666666666667,0.6236666666666667
100,8000,unknown_c11e-02_c25e-03_em10,0.6136666666666668,0.6036666666666667,0.6239999999999999
100,8000,unknown_c11e-02_c25e-03_stage1,0.6136666666666668,0.6036666666666667,0.6239999999999999
100,8000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,8000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,8000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,8000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,8000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,8000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,8000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,8000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,8000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,8000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,9000,known_em10,0.0,0.0,0.0
100,9000,known_stage1,0.0,0.0,0.0
100,9000,oracle,0.0,0.0,0.0
100,9000,unknown_c11e-01_c21e-01_em10,0.6156666666666667,0.6043333333333333,0.6266666666666666
100,9000,unknown_c11e-01_c21e-01_stage1,0.6156666666666667,0.6043333333333334,0.6263333333333333
100,9000,unknown_c11e-01_c21e-02_em10,0.6156666666666667,0.6046583333333333,0.6266666666666667
100,9000,unknown_c11e-01_c21e-02_stage1,0.6156666666666667,0.6043333333333333,0.6263333333333333
100,9000,unknown_c11e-01_c21e-03_em10,0.6156666666666667,0.6040000000000002,0.6263333333333334
100,9000,unknown_c11e-01_c21e-03_stage1,0.6156666666666667,0.6043333333333333,0.6266666666666668
100,9000,unknown_c11e-01_c25e-02_em10,0.6156666666666667,0.6043333333333334,0.6266666666666666
100,9000,unknown_c11e-01_c25e-02_stage1,0.6156666666666667,0.6043333333333334,0.6266666666666665
100,9000,unknown_c11e-01_c25e-03_em10,0.6156666666666667,0.6043333333333333,0.6266666666666666
100,9000,unknown_c11e-01_c25e-03_stage1,0.6156666666666667,0.6046666666666667,0.627
100,9000,unknown_c11e-02_c21e-01_em10,0.6156666666666667,0.6040000000000002,0.6266666666666667
100,9000,unknown_c11e-02_c21e-01_stage1,0.6156666666666667,0.604,0.6266666666666666
100,9000,unknown_c11e-02_c21e-02_em10,0.6156666666666667,0.6040000000000002,0.6263333333333333
100,9000,unknown_c11e-02_c21e-02_stage1,0.6156666666666667,0.604,0.6270000000000001
100,9000,unknown_c11e-02_c21e-03_em10,0.6156666666666667,0.6040000000000002,0.6263333333333334
100,9000,unknown_c11e-02_c21e-03_stage1,0.6156666666666667,0.6043333333333333,0.6266666666666666
100,9000,unknown_c11e-02_c25e-02_em10,0.6156666666666667,0.6046666666666667,0.6266666666666667
100,9000,unknown_c11e-02_c25e-02_stage1,0.6156666666666667,0.6043333333333333,0.6263333333333334
100,9000,unknown_c11e-02_c25e-03_em10,0.6156666666666667,0.6046666666666667,0.6266666666666666
100,9000,unknown_c11e-02_c25e-03_stage1,0.6156666666666667,0.6043333333333333,0.6266666666666667
100,9000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,9000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,9000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,9000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,9000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,9000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,9000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,9000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,9000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,9000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
100,10000,known_em10,0.0,0.0,0.0
100,10000,known_stage1,0.0,0.0,0.0
100,10000,oracle,0.0,0.0,0.0
100,10000,unknown_c11e-01_c21e-01_em10,0.6106666666666667,0.6006666666666667,0.62
100,10000,unknown_c11e-01_c21e-01_stage1,0.6106666666666667,0.6003333333333334,0.6203333333333332
100,10000,unknown_c11e-01_c21e-02_em10,0.6106666666666667,0.6,0.6203333333333333
100,10000,unknown_c11e-01_c21e-02_stage1,0.6106666666666667,0.6003333333333334,0.6203333333333333
100,10000,unknown_c11e-01_c21e-03_em10,0.6106666666666667,0.6003333333333334,0.6203333333333334
100,10000,unknown_c11e-01_c21e-03_stage1,0.6106666666666667,0.6006666666666667,0.62
100,10000,unknown_c11e-01_c25e-02_em10,0.6106666666666667,0.6003333333333333,0.6203333333333333
100,10000,unknown_c11e-01_c25e-02_stage1,0.6106666666666667,0.6003333333333334,0.6200083333333332
100,10000,unknown_c11e-01_c25e-03_em10,0.6106666666666667,0.6003333333333334,0.6203333333333332
100,10000,unknown_c11e-01_c25e-03_stage1,0.6106666666666667,0.6006666666666668,0.6203333333333333
100,10000,unknown_c11e-02_c21e-01_em10,0.42566666666666664,0.37133333333333346,0.4843416666666667
100,10000,unknown_c11e-02_c21e-01_stage1,0.6043333333333334,0.5936666666666668,0.6143416666666667
100,10000,unknown_c11e-02_c21e-02_em10,0.42566666666666664,0.37133333333333335,0.4826666666666667
100,10000,unknown_c11e-02_c21e-02_stage1,0.6043333333333334,0.5933333333333335,0.6146666666666667
100,10000,unknown_c11e-02_c21e-03_em10,0.42566666666666664,0.3716666666666667,0.48166666666666663
100,10000,unknown_c11e-02_c21e-03_stage1,0.6043333333333334,0.5936666666666668,0.6146666666666667
100,10000,unknown_c11e-02_c25e-02_em10,0.42566666666666664,0.3696666666666667,0.48333333333333334
100,10000,unknown_c11e-02_c25e-02_stage1,0.6043333333333334,0.594,0.6143333333333334
100,10000,unknown_c11e-02_c25e-03_em10,0.42566666666666664,0.37065833333333326,0.48333333333333334
100,10000,unknown_c11e-02_c25e-03_stage1,0.6043333333333334,0.594,0.6140083333333333
100,10000,unknown_c11e-03_c21e-01_em10,0.0,0.0,0.0
100,10000,unknown_c11e-03_c21e-01_stage1,0.0,0.0,0.0
100,10000,unknown_c11e-03_c21e-02_em10,0.0,0.0,0.0
100,10000,unknown_c11e-03_c21e-02_stage1,0.0,0.0,0.0
100,10000,unknown_c11e-03_c21e-03_em10,0.0,0.0,0.0
100,10000,unknown_c11e-03_c21e-03_stage1,0.0,0.0,0.0
100,10000,unknown_c11e-03_c25e-02_em10,0.0,0.0,0.0
100,10000,unknown_c11e-03_c25e-02_stage1,0.0,0.0,0.0
100,10000,unknown_c11e-03_c25e-03_em10,0.0,0.0,0.0
100,10000,unknown_c11e-03_c25e-03_stage1,0.0,0.0,0.0
