T,H,S,repeat,embedding_time,svd_time,clustering_time,refinement_time,total_time,error_stage1,error_stage2
400,500,10,22,0.01632699929177761,0.011864548549056053,0.021327855065464973,0.4536292105913162,0.5031486134976149,0.0,0.0
400,500,10,23,0.017412062734365463,0.011164575815200806,0.033243631944060326,0.4576609041541815,0.5194811746478081,0.0,0.0
400,500,10,24,0.015331987291574478,0.011877378448843956,0.014239052310585976,0.6254320330917835,0.6668804511427879,0.0,0.0
400,500,10,25,0.015394920483231544,0.01122736744582653,0.01565081998705864,0.46643250063061714,0.5087056085467339,0.0,0.0
400,500,10,26,0.016302090138196945,0.009885966777801514,0.015068622305989265,0.4482686836272478,0.48952536284923553,0.0,0.0
400,500,10,27,0.016050532460212708,0.011018188670277596,0.014584487304091454,0.6274917926639318,0.6691450010985136,0.0,0.0
400,500,10,28,0.015134042128920555,0.012095807120203972,0.027972647920250893,0.45970615185797215,0.5149086490273476,0.0,0.0
400,500,10,29,0.015603618696331978,0.012210879474878311,0.016327790915966034,0.46017507649958134,0.5043173655867577,0.0,0.0
400,500,20,30,0.018670491874217987,0.0434782225638628,0.06312667392194271,0.4913928955793381,0.6166682839393616,0.0050000000000000044,0.0
400,500,20,31,0.018300890922546387,0.04771646484732628,0.028512919321656227,0.4495841059833765,0.5441143810749054,0.007499999999999951,0.0
400,500,20,32,0.017816372215747833,0.04609939269721508,0.043791020289063454,0.4709075130522251,0.5786142982542515,0.0050000000000000044,0.0
400,500,20,33,0.01794765330851078,0.048698123544454575,0.038641707971692085,0.51295156031847,0.6182390451431274,0.0024999999999999467,0.0
400,500,20,34,0.017398251220583916,0.047829652205109596,0.03098621964454651,0.44416518323123455,0.5403793063014746,0.0024999999999999467,0.0
400,500,20,35,0.018337011337280273,0.04326760023832321,0.014424249529838562,0.4549038503319025,0.5309327114373446,0.0,0.0
400,500,20,36,0.018754051998257637,0.046843964606523514,0.0337819941341877,0.5893231760710478,0.6887031868100166,0.0,0.0
400,500,20,37,0.01724587194621563,0.04176991991698742,0.03538305498659611,0.5369365680962801,0.6313354149460793,0.0,0.0
400,500,20,38,0.017435692250728607,0.04314197227358818,0.032600320875644684,0.4607312958687544,0.5539092812687159,0.0,0.0
400,500,20,39,0.01887577213346958,0.050077393651008606,0.03962823748588562,0.659118115901947,0.7676995191723108,0.0024999999999999467,0.0
400,500,20,40,0.017123272642493248,0.05195683799684048,0.02772352658212185,0.4530960489064455,0.5498996861279011,0.0,0.0024999999999999467
400,500,20,41,0.017986498773097992,0.0466423612087965,0.05201670527458191,0.4609252065420151,0.5775707717984915,0.0050000000000000044,0.0
400,500,20,42,0.018611932173371315,0.04763846471905708,0.018078550696372986,0.48234771005809307,0.5666766576468945,0.0024999999999999467,0.0
400,500,20,43,0.017507432028651237,0.04490857198834419,0.0159137025475502,0.4583133440464735,0.5366430506110191,0.0024999999999999467,0.0
400,500,20,44,0.018173884600400925,0.04345558024942875,0.028346490114927292,0.4931172579526901,0.5830932129174471,0.0024999999999999467,0.0
400,500,20,45,0.01853948086500168,0.04329654015600681,0.024327727034687996,0.46985408291220665,0.5560178309679031,0.0,0.0
400,500,20,46,0.0179231408983469,0.041542138904333115,0.020564217120409012,0.46237270534038544,0.5424022022634745,0.0024999999999999467,0.0
400,500,20,47,0.018385639414191246,0.0512610487639904,0.027493668720126152,0.47270048409700394,0.5698408409953117,0.0,0.0
400,500,20,48,0.01917794533073902,0.04646938480436802,0.03773803450167179,0.4740219172090292,0.577407281845808,0.0024999999999999467,0.0
400,500,20,49,0.017191579565405846,0.04874599352478981,0.020318742841482162,0.5025723371654749,0.5888286530971527,0.0,0.0
400,500,20,50,0.01760273240506649,0.04757516272366047,0.01511121354997158,0.45575281977653503,0.5360419284552336,0.0024999999999999467,0.0
400,500,20,51,0.017858654260635376,0.047114063054323196,0.015378592535853386,0.45242001861333847,0.5327713284641504,0.0,0.0
400,500,20,52,0.017375383526086807,0.04408436268568039,0.014717381447553635,0.4958572592586279,0.5720343869179487,0.0024999999999999467,0.0
400,500,20,53,0.01895315572619438,0.04524257220327854,0.03396368399262428,0.48050026036798954,0.5786596722900867,0.0050000000000000044,0.0
400,500,20,54,0.01729341223835945,0.04545137099921703,0.035970987752079964,0.46716637909412384,0.5658821500837803,0.0050000000000000044,0.0
400,500,20,55,0.01890089362859726,0.045144181698560715,0.015341930091381073,0.45777415484189987,0.5371611602604389,0.0024999999999999467,0.0
400,500,20,56,0.017493052408099174,0.047769373282790184,0.030727142468094826,0.4670058898627758,0.56299545802176,0.0050000000000000044,0.0
400,500,20,57,0.019039344042539597,0.044770361855626106,0.02243831567466259,0.45658482424914837,0.5428328458219767,0.0050000000000000044,0.0
400,500,20,58,0.017465263605117798,0.04599306359887123,0.0332062654197216,0.5356444977223873,0.632309090346098,0.0050000000000000044,0.0024999999999999467
400,500,20,59,0.017331751063466072,0.04576758295297623,0.034497104585170746,0.47947957552969456,0.5770760141313076,0.0,0.0
